time_s,pos_turns,pos_deg,normalized,velocity_turns_s,curve_multiplier,commanded_torque_Nm,desired_torque_Nm,torque_estimate_Nm,input_iq_A,motor_temp_C,fet_temp_C,vbus_V,ibus_A,power_elec_W,power_mech_W,active_errors
1.457,-5.71303,-37.2,0.310,-0.011,0.4681,-0.4681,-0.4681,-0.4693,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.483,-5.71385,-37.5,0.313,-0.117,0.4693,-0.4693,-0.4693,-0.4716,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.510,-5.71710,-38.7,0.322,-0.120,0.4740,-0.4740,-0.4740,-0.4771,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.536,-5.72065,-40.0,0.333,-0.110,0.4795,-0.4795,-0.4795,-0.4807,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.563,-5.72338,-41.0,0.341,-0.098,0.4842,-0.4842,-0.4842,-0.4864,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.589,-5.72571,-41.8,0.348,-0.095,0.4886,-0.4886,-0.4886,-0.4902,0.000,41.6,36.9,19.03,0.541,10.26,-0.04,0
1.616,-5.72893,-43.0,0.358,-0.164,0.4955,-0.4955,-0.4955,-0.5022,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.648,-5.73499,-45.1,0.376,-0.202,0.5108,-0.5108,-0.5108,-0.5246,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.675,-5.74115,-47.4,0.395,-0.257,0.5284,-0.5284,-0.5284,-0.5290,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.702,-5.74867,-50.1,0.417,-0.291,0.5528,-0.5528,-0.5528,-0.5622,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.729,-5.75699,-53.1,0.442,-0.308,0.5834,-0.5834,-0.5834,-0.5988,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.756,-5.76526,-56.0,0.467,-0.310,0.6183,-0.6183,-0.6183,-0.6290,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.783,-5.77372,-59.1,0.492,-0.328,0.6613,-0.6613,-0.6613,-0.6750,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.809,-5.78201,-62.1,0.517,-0.300,0.7054,-0.7054,-0.7054,-0.7180,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.836,-5.78986,-64.9,0.541,-0.283,0.7433,-0.7433,-0.7433,-0.7576,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.863,-5.79689,-67.4,0.562,-0.261,0.7717,-0.7717,-0.7717,-0.7784,0.000,41.6,36.9,19.03,0.644,11.97,0.56,0
1.889,-5.80374,-69.9,0.582,-0.251,0.7966,-0.7966,-0.7966,-0.8033,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
1.921,-5.81145,-72.7,0.606,-0.231,0.8217,-0.8217,-0.8217,-0.8332,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
1.948,-5.81727,-74.8,0.623,-0.212,0.8384,-0.8384,-0.8384,-0.8433,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
1.975,-5.82225,-76.5,0.638,-0.168,0.8513,-0.8513,-0.8513,-0.8581,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.001,-5.82657,-78.1,0.651,-0.156,0.8608,-0.8608,-0.8608,-0.8621,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.028,-5.83099,-79.7,0.664,-0.191,0.8690,-0.8690,-0.8690,-0.8663,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.055,-5.83649,-81.7,0.681,-0.208,0.8775,-0.8775,-0.8775,-0.8752,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.082,-5.84197,-83.6,0.697,-0.192,0.8852,-0.8852,-0.8852,-0.8820,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.108,-5.84725,-85.5,0.713,-0.202,0.8926,-0.8926,-0.8926,-0.8970,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.138,-5.85311,-87.7,0.730,-0.191,0.9018,-0.9018,-0.9018,-0.9013,0.000,41.6,37.0,18.93,1.355,25.67,1.29,0
2.164,-5.85817,-89.5,0.746,-0.183,0.9101,-0.9101,-0.9101,-0.9127,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.196,-5.86455,-91.8,0.765,-0.227,0.9206,-0.9206,-0.9206,-0.9178,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.224,-5.87065,-94.0,0.783,-0.218,0.9307,-0.9307,-0.9307,-0.9263,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.251,-5.87618,-96.0,0.800,-0.197,0.9398,-0.9398,-0.9398,-0.9362,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.278,-5.88114,-97.7,0.815,-0.189,0.9480,-0.9480,-0.9480,-0.9452,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.304,-5.88601,-99.5,0.829,-0.187,0.9564,-0.9564,-0.9564,-0.9646,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.330,-5.89065,-101.2,0.843,-0.172,0.9651,-0.9651,-0.9651,-0.9681,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.355,-5.89467,-102.6,0.855,-0.145,0.9728,-0.9728,-0.9728,-0.9747,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.382,-5.89811,-103.9,0.865,-0.114,0.9793,-0.9793,-0.9793,-0.9896,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.410,-5.90093,-104.9,0.874,-0.086,0.9843,-0.9843,-0.9843,-0.9734,0.000,41.6,37.0,18.87,1.741,32.76,1.05,0
2.437,-5.90278,-105.5,0.880,-0.058,0.9874,-0.9874,-0.9874,-0.9872,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.470,-5.90440,-106.1,0.884,-0.043,0.9900,-0.9900,-0.9900,-0.9884,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.496,-5.90604,-106.7,0.889,-0.087,0.9924,-0.9924,-0.9924,-0.9897,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.523,-5.90883,-107.7,0.898,-0.120,0.9961,-0.9961,-0.9961,-0.9898,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.550,-5.91183,-108.8,0.907,-0.096,0.9993,-0.9993,-0.9993,-0.9944,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.577,-5.91448,-109.8,0.915,-0.132,1.0000,-1.0000,-1.0000,-1.0030,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.604,-5.91707,-110.7,0.922,-0.096,1.0000,-1.0000,-1.0000,-1.0038,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.631,-5.91990,-111.7,0.931,-0.132,1.0000,-1.0000,-1.0000,-0.9981,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.657,-5.92401,-113.2,0.943,-0.167,1.0000,-1.0000,-1.0000,-0.9964,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.696,-5.93020,-115.4,0.962,-0.121,1.0000,-1.0000,-1.0000,-1.0019,0.000,41.6,37.1,18.86,1.704,32.41,0.37,0
2.726,-5.93305,-116.4,0.970,-0.048,1.0000,-1.0000,-1.0000,-1.0028,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.772,-5.93503,-117.2,0.976,-0.041,1.0000,-1.0000,-1.0000,-0.9969,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.796,-5.93556,-117.3,0.978,-0.009,1.0000,-1.0000,-1.0000,-0.9968,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.820,-5.93573,-117.4,0.978,-0.001,1.0000,-1.0000,-1.0000,-1.0051,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.844,-5.93563,-117.4,0.978,0.008,1.0000,-1.0000,-1.0000,-0.9975,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.868,-5.93540,-117.3,0.977,0.005,1.0000,-1.0000,-1.0000,-1.0011,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.892,-5.93520,-117.2,0.977,0.010,1.0000,-1.0000,-1.0000,-1.0041,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.916,-5.93512,-117.2,0.977,-0.008,1.0000,-1.0000,-1.0000,-1.0053,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.940,-5.93547,-117.3,0.978,-0.023,1.0000,-1.0000,-1.0000,-1.0023,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.964,-5.93626,-117.6,0.980,-0.035,1.0000,-1.0000,-1.0000,-0.9934,0.000,41.6,37.1,18.81,2.093,39.22,0.27,0
2.988,-5.93769,-118.1,0.984,-0.061,1.0000,-1.0000,-1.0000,-1.0012,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.016,-5.93879,-118.5,0.988,-0.045,1.0000,-1.0000,-1.0000,-0.9897,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.040,-5.94006,-119.0,0.991,-0.060,1.0000,-1.0000,-1.0000,-0.9993,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.064,-5.94163,-119.5,0.996,-0.075,1.0000,-1.0000,-1.0000,-0.9972,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.088,-5.94333,-120.1,1.000,-0.067,1.0000,-1.0000,-1.0000,-1.0058,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.112,-5.94459,-120.6,1.000,-0.034,1.0000,-1.0000,-1.0000,-0.9962,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.136,-5.94513,-120.8,1.000,-0.007,1.0000,-1.0000,-1.0000,-0.9964,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.160,-5.94514,-120.8,1.000,0.010,1.0000,-1.0000,-1.0000,-0.9961,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.184,-5.94488,-120.7,1.000,0.017,1.0000,-1.0000,-1.0000,-0.9949,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.208,-5.94428,-120.5,1.000,0.031,1.0000,-1.0000,-1.0000,-0.9930,0.000,41.6,37.2,18.79,2.137,40.14,0.30,0
3.232,-5.94324,-120.1,1.000,0.048,1.0000,-1.0000,-1.0000,-1.0025,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.259,-5.94143,-119.5,0.995,0.077,1.0000,-1.0000,-1.0000,-0.9924,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.283,-5.93921,-118.7,0.989,0.102,1.0000,-1.0000,-1.0000,-0.9962,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.307,-5.93685,-117.8,0.982,0.090,1.0000,-1.0000,-1.0000,-0.9975,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.331,-5.93477,-117.1,0.975,0.078,1.0000,-1.0000,-1.0000,-0.9999,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.355,-5.93294,-116.4,0.970,0.084,1.0000,-1.0000,-1.0000,-0.9997,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.379,-5.93064,-115.6,0.963,0.107,1.0000,-1.0000,-1.0000,-1.0038,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.402,-5.92808,-114.6,0.955,0.097,1.0000,-1.0000,-1.0000,-0.9963,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.426,-5.92588,-113.9,0.949,0.081,1.0000,-1.0000,-1.0000,-0.9987,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.450,-5.92423,-113.3,0.944,0.059,1.0000,-1.0000,-1.0000,-0.9961,0.000,41.6,37.3,18.78,2.135,40.35,-0.39,0
3.474,-5.92285,-112.8,0.940,0.061,1.0000,-1.0000,-1.0000,-0.9994,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.501,-5.92070,-112.0,0.933,0.091,1.0000,-1.0000,-1.0000,-1.0001,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.526,-5.91826,-111.1,0.926,0.100,1.0000,-1.0000,-1.0000,-0.9940,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.549,-5.91568,-110.2,0.918,0.108,1.0000,-1.0000,-1.0000,-0.9993,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.573,-5.91316,-109.3,0.911,0.113,1.0000,-1.0000,-1.0000,-0.9992,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.597,-5.91027,-108.2,0.902,0.125,0.9978,-0.9978,-0.9978,-0.9972,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.621,-5.90786,-107.4,0.895,0.112,0.9949,-0.9949,-0.9949,-0.9988,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.645,-5.90471,-106.2,0.885,0.126,0.9905,-0.9905,-0.9905,-0.9912,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.669,-5.90197,-105.2,0.877,0.109,0.9861,-0.9861,-0.9861,-0.9797,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.692,-5.89924,-104.3,0.869,0.117,0.9813,-0.9813,-0.9813,-0.9843,0.000,41.6,37.4,18.82,1.932,36.45,-0.47,0
3.717,-5.89663,-103.3,0.861,0.123,0.9765,-0.9765,-0.9765,-0.9653,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.744,-5.89318,-102.1,0.851,0.116,0.9699,-0.9699,-0.9699,-0.9761,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.768,-5.89024,-101.0,0.842,0.122,0.9643,-0.9643,-0.9643,-0.9606,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.796,-5.88655,-99.7,0.831,0.121,0.9574,-0.9574,-0.9574,-0.9499,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.821,-5.88354,-98.6,0.822,0.134,0.9520,-0.9520,-0.9520,-0.9495,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.845,-5.88068,-97.6,0.813,0.115,0.9473,-0.9473,-0.9473,-0.9454,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.869,-5.87755,-96.5,0.804,0.137,0.9421,-0.9421,-0.9421,-0.9386,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.893,-5.87441,-95.3,0.794,0.135,0.9369,-0.9369,-0.9369,-0.9343,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.917,-5.87118,-94.2,0.785,0.128,0.9316,-0.9316,-0.9316,-0.9246,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.941,-5.86780,-92.9,0.775,0.155,0.9260,-0.9260,-0.9260,-0.9270,0.000,41.6,37.5,18.84,1.798,33.98,-0.92,0
3.965,-5.86428,-91.7,0.764,0.142,0.9202,-0.9202,-0.9202,-0.9190,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
3.991,-5.86031,-90.3,0.752,0.149,0.9137,-0.9137,-0.9137,-0.9157,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.015,-5.85670,-89.0,0.741,0.155,0.9077,-0.9077,-0.9077,-0.9051,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.039,-5.85278,-87.5,0.730,0.158,0.9012,-0.9012,-0.9012,-0.8963,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.063,-5.84912,-86.2,0.719,0.166,0.8954,-0.8954,-0.8954,-0.9018,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.087,-5.84491,-84.7,0.706,0.180,0.8893,-0.8893,-0.8893,-0.8816,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.111,-5.83951,-82.8,0.690,0.209,0.8818,-0.8818,-0.8818,-0.8798,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.139,-5.83388,-80.7,0.673,0.214,0.8736,-0.8736,-0.8736,-0.8757,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.163,-5.82872,-78.9,0.657,0.209,0.8649,-0.8649,-0.8649,-0.8561,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.186,-5.82331,-76.9,0.641,0.253,0.8538,-0.8538,-0.8538,-0.8512,0.000,41.6,37.6,18.82,1.890,35.53,-0.87,0
4.210,-5.81701,-74.7,0.622,0.264,0.8377,-0.8377,-0.8377,-0.8302,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.237,-5.81047,-72.3,0.603,0.236,0.8187,-0.8187,-0.8187,-0.8131,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.261,-5.80447,-70.2,0.585,0.270,0.7992,-0.7992,-0.7992,-0.7962,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.284,-5.79735,-67.6,0.563,0.322,0.7735,-0.7735,-0.7735,-0.7647,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.308,-5.78904,-64.6,0.538,0.337,0.7397,-0.7397,-0.7397,-0.7475,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.332,-5.78195,-62.0,0.517,0.291,0.7051,-0.7051,-0.7051,-0.6969,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.356,-5.77493,-59.5,0.496,0.290,0.6678,-0.6678,-0.6678,-0.6622,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.381,-5.76838,-57.2,0.476,0.272,0.6335,-0.6335,-0.6335,-0.6286,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.405,-5.76276,-55.1,0.459,0.232,0.6069,-0.6069,-0.6069,-0.6000,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.429,-5.75676,-53.0,0.441,0.280,0.5825,-0.5825,-0.5825,-0.5772,0.000,41.6,37.7,18.87,1.505,28.59,-1.36,0
4.453,-5.75062,-50.8,0.423,0.225,0.5597,-0.5597,-0.5597,-0.5572,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.479,-5.74542,-48.9,0.407,0.188,0.5419,-0.5419,-0.5419,-0.5409,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.503,-5.74129,-47.4,0.395,0.167,0.5289,-0.5289,-0.5289,-0.5271,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.527,-5.73780,-46.1,0.385,0.130,0.5186,-0.5186,-0.5186,-0.5177,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.551,-5.73494,-45.1,0.376,0.106,0.5107,-0.5107,-0.5107,-0.5022,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.574,-5.73236,-44.2,0.368,0.107,0.5039,-0.5039,-0.5039,-0.5016,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.598,-5.72989,-43.3,0.361,0.105,0.4977,-0.4977,-0.4977,-0.4925,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.622,-5.72729,-42.4,0.353,0.113,0.4919,-0.4919,-0.4919,-0.4889,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
4.646,-5.72426,-41.3,0.344,0.135,0.4859,-0.4859,-0.4859,-0.4862,0.000,41.7,37.8,18.99,0.743,14.04,-0.74,0
